Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
350811,The Joy of Being Wrong: Original Sin Through Easter Eyes,James Alison,"Alison, James",,"=""0824516761""","=""9780824516765""",4,4.27,Herder  Herder,Paperback,336,1998,1998,,2022/02/26,2022-reads,2022-reads (#11),read,,,,1,0
8740988,The Aryan Jesus: Christian Theologians and the Bible in Nazi Germany,Susannah Heschel,"Heschel, Susannah",,"=""0691148058""","=""9780691148052""",4,4.28,Princeton University Press,Paperback,384,2010,2008,,2022/02/21,2022-reads,2022-reads (#10),read,,,,1,0
419154,Happiness and Contemplation,Josef Pieper,"Pieper, Josef","Richard Winston, Clara Winston","=""1890318310""","=""9781890318314""",4,4.44,St. Augustines Press,Paperback,144,1998,1957,,2022/02/15,2022-reads,2022-reads (#9),read,,,,1,0
34746432,The New Abolition: W. E. B. Du Bois and the Black Social Gospel,Gary J. Dorrien,"Dorrien, Gary J.",,"=""0300230591""","=""9780300230598""",5,4.50,Yale University Press,Paperback,672,2018,2015,,2022/02/15,2022-reads,2022-reads (#8),read,,,,1,0
41554680,Lent,Jo Walton,"Walton, Jo",,"=""0765379066""","=""9780765379061""",4,3.96,Tor,Hardcover,382,2019,2019,,2022/02/06,2022-reads,2022-reads (#7),read,,,,1,0
57071839,Heavy Burdens: Seven Ways LGBTQ Christians Experience Harm in the Church,Bridget Eileen Rivera,"Rivera, Bridget Eileen",,"=""1587434830""","=""9781587434839""",4,4.51,Brazos Press,Paperback,240,2021,,,2022/01/25,2022-reads,2022-reads (#6),read,,,,1,0
55643287,How the Word Is Passed: A Reckoning with the History of Slavery Across America,Clint   Smith,"Smith, Clint",,"=""0316492930""","=""9780316492935""",5,4.74,"Little, Brown and Company",Hardcover,336,2021,2021,,2022/01/18,2022-reads,2022-reads (#5),read,,,,1,0
55219770,Unthinkable,Brad Parks,"Parks, Brad",,"=""1542024951""","=""9781542024952""",4,3.99,Thomas & Mercer,Hardcover,338,2021,2021,,2022/01/10,2022-reads,2022-reads (#4),read,,,,1,0
22929741,The Argonauts,Maggie Nelson,"Nelson, Maggie",,"=""1555977073""","=""9781555977078""",4,4.02,Graywolf Press,Hardcover,160,2015,2015,,2022/01/09,2022-reads,2022-reads (#3),read,,,,1,0
56969492,Music Is History,"Ahmir ""Questlove"" Thompson","Thompson, Ahmir ""Questlove""",,"=""1419751433""","=""9781419751431""",4,3.87,Harry N. Abrams,Hardcover,352,2021,2021,,2022/01/08,2022-reads,2022-reads (#2),read,,,,1,0
4364,Maximum City: Bombay Lost and Found,Suketu Mehta,"Mehta, Suketu",,"=""0375703403""","=""9780375703409""",5,3.94,Vintage,Paperback,542,2005,2004,,2022/01/07,2022-reads,2022-reads (#1),read,,,,1,0
15796700,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",Jashar Awan,"=""""","=""""",5,4.32,Alfred A. Knopf,Hardcover,477,2013,2013,,2019/07/13,2019-reads,2019-reads (#83),read,,,,1,0
982547,The Christian Church in the Cold War (The Penguin History of the Church. #7),Owen Chadwick,"Chadwick, Owen",,"=""014012540X""","=""9780140125405""",4,3.84,Penguin Books,Paperback,256,1993,1993,,2021/12/29,2021-reads,2021-reads (#76),read,,,,1,0
318525,Red Storm Rising,Tom Clancy,"Clancy, Tom",,"=""0394298667""","=""9780394298665""",4,4.19,Random House Audio,Audio Cassette,,1988,1986,,2021/12/29,2021-reads,2021-reads (#75),read,,,,1,0
39218059,"Firefly (Paul Samson, #1)",Henry Porter,"Porter, Henry",,"=""0802128955""","=""9780802128959""",4,4.03,Mysterious Press,Hardcover,474,2018,2018,,2021/12/19,2021-reads,2021-reads (#74),read,,,,1,0
37794149,"A Memory Called Empire (Teixcalaan, #1)",Arkady Martine,"Martine, Arkady",,"=""1529001587""","=""9781529001587""",5,4.13,Tor,Paperback,462,2019,2019,,2021/12/17,2021-reads,2021-reads (#73),read,,,,1,0
16256369,"The Unbearable Wholeness of Being: God, Evolution, and the Power of Love",Ilia Delio,"Delio, Ilia",,"=""1626980292""","=""9781626980297""",4,4.26,Orbis Books,Paperback,230,2013,2013,,2021/12/09,2021-reads,2021-reads (#72),read,,,,1,0
25943007,Margaret the First,Danielle Dutton,"Dutton, Danielle",,"=""1936787350""","=""9781936787357""",3,3.53,Catapult,Paperback,176,2016,2016,,2021/11/25,2021-reads,2021-reads (#71),read,,,,1,0
53258393,African Hermeneutics,Elizabeth Mburu,"Mburu, Elizabeth",,"=""178368464X""","=""9781783684649""",3,4.00,,Paperback,,2019,,2021/11/24,2021/11/24,2021-reads,2021-reads (#70),read,A basic evangelical hermeneutics book. I was expecting more “African” thought than was here. A little disappointed in the first chapter when the author says that Christianity has only been in Africa for 100 years. Such a limited view of Christianity! ,,,1,0
36442813,The Order of Time,Carlo Rovelli,"Rovelli, Carlo",,"=""073521610X""","=""9780735216105""",5,4.12,Riverhead Books,Hardcover,240,2018,2017,,2021/11/23,2021-reads,2021-reads (#69),read,,,,1,0
54405228,Prayer in the Night: For Those Who Work or Watch or Weep,Tish Harrison Warren,"Warren, Tish Harrison",,"=""0830846794""","=""9780830846795""",3,4.66,IVP,Hardcover,208,2021,2021,,2021/11/22,2021-reads,2021-reads (#68),read,,,,1,0
21412202,As You Wish: Inconceivable Tales from the Making of The Princess Bride,Cary Elwes,"Elwes, Cary","Joe Layden, Rob Reiner","=""1476764026""","=""9781476764023""",4,4.14,Atria Books,Hardcover,259,2014,2014,,2021/11/13,2021-reads,2021-reads (#67),read,,,,1,0
23733680,The Inescapable Love of God,Thomas Talbott,"Talbott, Thomas",,"=""1625646909""","=""9781625646903""",5,4.43,Cascade Books,Paperback,254,2014,1999,,2021/11/12,2021-reads,2021-reads (#66),read,,,,1,0
48992961,Jesus of the East: Reclaiming the Gospel for the Wounded,Phuc Luu,"Luu, Phuc",,"=""1513806718""","=""9781513806716""",5,4.45,Herald Press,Paperback,256,2020,,,2021/10/30,2021-reads,2021-reads (#65),read,,,,1,0
26114253,Time Siege,Wesley Chu,"Chu, Wesley",,"=""0765377543""","=""9780765377548""",4,3.89,Tor Books,Hardcover,432,2016,2016,,2021/10/29,2021-reads,2021-reads (#64),read,,,,1,0
32445594,"Live Through This: Surviving the Intersections of Sexuality, God, and Race",Clay Cane,"Cane, Clay",,"=""1627782184""","=""9781627782180""",4,4.39,Cleis Press,Paperback,216,2017,,,2021/10/23,2021-reads,2021-reads (#63),read,,,,1,0
12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky,"Chomsky, Noam",,"=""0805076883""","=""9780805076882""",4,3.97,Holt Paperbacks,Paperback,320,2004,2003,,2021/10/17,2021-reads,2021-reads (#62),read,,,,1,0
218042,All About Love: New Visions,bell hooks,"hooks, bell",,"=""0060959479""","=""9780060959470""",5,4.10,William Morrow,Paperback,237,2018,1999,,2021/10/13,2021-reads,2021-reads (#61),read,,,,1,0
23168818,"Time Salvager (Time Salvager, #1)",Wesley Chu,"Chu, Wesley",,"=""0765377187""","=""9780765377180""",4,3.69,Tor Books,Hardcover,380,2015,2015,,2021/10/10,2021-reads,2021-reads (#60),read,,,,1,0
56895995,The Right to Sex: Feminism in the Twenty-First Century,Amia Srinivasan,"Srinivasan, Amia",,"=""0374248524""","=""9780374248529""",5,4.27,"Farrar, Straus and Giroux",Hardcover,304,2021,2021,,2021/10/09,2021-reads,2021-reads (#59),read,,,,1,0
17335264,Awaiting God: A New Translation of Attente de Dieu and Lettre a Un Religieux,Simone Weil,"Weil, Simone","Sylvie Weil, Bradley Jersak","=""""","=""""",4,4.23,Fresh Wind Press,Kindle Edition,204,2012,2012,,2021/10/07,2021-reads,2021-reads (#58),read,,,,1,0
25734179,Quantum Night,Robert J. Sawyer,"Sawyer, Robert J.",,"=""0425256839""","=""9780425256831""",4,3.66,Ace,Hardcover,368,2016,2016,2016/03/26,2016/03/26,"2016-reads, 2021-reads","2016-reads (#22), 2021-reads (#57)",read,,,,1,0
35514197,Nothing but the Blood of Jesus: How the Sacrifice of Jesus Saves the World from Sin,J.D.  Myers,"Myers, J.D.",,"=""193999246X""","=""9781939992468""",4,3.98,Redeeming Press,Paperback,304,2017,,,2021/10/02,2021-reads,2021-reads (#56),read,,,,1,0
53369480,The Quiet Boy,Ben H. Winters,"Winters, Ben H.",,"=""0316505447""","=""9780316505444""",3,3.51,Mulholland Books,Hardcover,448,2021,2021,,2021/09/26,2021-reads,2021-reads (#55),read,,,,1,0
49359080,Theology of The Womb,Christy Angelle Bauman,"Bauman, Christy Angelle","Dan B. Allender, Becky Allender","=""1532662173""","=""9781532662171""",3,4.15,Cascade Books,Paperback,186,2019,,,2021/09/23,2021-reads,2021-reads (#54),read,,,,1,0
18310201,The Painter,Peter Heller,"Heller, Peter",,"=""0385352093""","=""9780385352093""",3,3.81,Knopf,Hardcover,364,2014,2014,,2021/09/17,2021-reads,2021-reads (#53),read,,,,1,0
29873159,My Life with the Saints,James     Martin,"Martin, James",,"=""0829444521""","=""9780829444520""",5,4.19,Loyola Press,Paperback,432,2016,2006,,2021/09/12,2021-reads,2021-reads (#52),read,,,,1,0
2759212,Take This Bread: A Radical Conversion,Sara  Miles,"Miles, Sara",,"=""0345495799""","=""9780345495792""",4,3.99,Ballantine Books,Paperback,294,2008,2007,,2021/09/05,2021-reads,2021-reads (#51),read,,,,1,0
334176,"The Sparrow (The Sparrow, #1)",Mary Doria Russell,"Russell, Mary Doria",,"=""0449912558""","=""9780449912553""",5,4.13,Ballantine Books,Paperback,419,1997,1996,,2021/09/01,2021-reads,2021-reads (#50),read,,,,1,0
3007516,The Drama of the Gifted Child: The Search for the True Self,Alice   Miller,"Miller, Alice",Ruth Ward,"=""0465012612""","=""9780465012619""",4,4.06,Basic Books,Hardcover,144,2008,1979,,2021/08/24,2021-reads,2021-reads (#49),read,,,,1,0
42348954,Disability and the Way of Jesus: Holistic Healing in the Gospels and the Church,Bethany McKinney Fox,"Fox, Bethany McKinney",,"=""0830852395""","=""9780830852390""",4,4.45,IVP Academic,Paperback,224,2019,,,2021/08/22,2021-reads,2021-reads (#48),read,,,,1,0
55777885,A More Christlike Word: Reading Scripture the Emmaus Way,Bradley Jersak,"Jersak, Bradley",Peter Enns,"=""1641236523""","=""9781641236522""",5,4.49,Whitaker House,Paperback,288,2021,,,2021/08/15,2021-reads,2021-reads (#47),read,,,,1,0
226862,The Violence of Love,Oscar A. Romero,"Romero, Oscar A.",James R. Brockman,"=""1570755353""","=""9781570755354""",5,4.41,Orbis Books,Paperback,232,2004,1980,,2021/08/13,2021-reads,2021-reads (#46),read,,,,1,0
54081486,Talking Back to Purity Culture: Rediscovering Faithful Christian Sexuality,Rachel Joy Welcher,"Welcher, Rachel Joy",Scott Sauls,"=""0830848169""","=""9780830848164""",5,4.38,IVP,Paperback,216,2020,2020,2021/08/08,2021/08/08,2021-reads,2021-reads (#45),read,"As someone who grew up in 1990’s evangelical purity culture, this book is such a breath of fresh air. It’s a call to reconsider so many unhealthy messages and dynamics purity culture created, and to live a life of wisdom and discernment in community. <br/><br/>While the author remains more conservative than I do on several of these topics, I would happily put this book over and over in the hands of its target audience: members of the evangelical culture I grew up in. ",,,1,0
56169060,How to Have an Enemy: Righteous Anger and the Work of Peace,Melissa Florer-Bixler,"Florer-Bixler, Melissa",,"=""1513808133""","=""9781513808130""",5,4.42,Herald Press,Paperback,250,2021,2021,,2021/08/04,2021-reads,2021-reads (#44),read,,,,1,0
771,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""0375708111""","=""9780375708114""",4,4.08,Vintage Books USA,Paperback,425,2004,1999,,2021/07/29,2021-reads,2021-reads (#43),read,,,,1,0
52933779,"The Scorpion's Tail (Nora Kelly, #2)",Douglas Preston,"Preston, Douglas",Lincoln Child,"=""1538747278""","=""9781538747278""",4,4.25,Grand Central Publishing,Hardcover,401,2021,2021,,2021/07/18,2021-reads,2021-reads (#42),read,,,,1,0
11329868,Where Mortals Dwell: A Christian View of Place for Today,Craig G. Bartholomew,"Bartholomew, Craig G.",,"=""0801036372""","=""9780801036378""",3,3.84,Baker Academic,Paperback,384,2011,2011,2021/07/18,2021/07/18,2021-reads,2021-reads (#41),read,Parts 1 (scriptural overview) and 2 (western Christian tradition) almost unbearably dry. Part 3 (application for today) almost makes up for the first two parts. ,,,1,0
22055276,The Just City,Jo Walton,"Walton, Jo",,"=""0765332663""","=""9780765332660""",5,3.79,Tor Books,Hardcover,368,2015,2015,,2021/07/16,2021-reads,2021-reads (#40),read,,,,1,0
14061957,"Ruin and Rising (The Shadow and Bone Trilogy, #3)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,4.02,Henry Holt and Company,Hardcover,422,2014,2014,,2021/07/04,2021-reads,2021-reads (#39),read,,,,1,0
41252565,The Common Rule: Habits of Purpose for an Age of Distraction,Justin Whitmel Earley,"Earley, Justin Whitmel",,"=""0830845607""","=""9780830845606""",5,4.34,IVP Books,Paperback,204,2019,2019,,2021/07/02,2021-reads,2021-reads (#38),read,,,,1,0
89573,The Fire That Consumes: A Biblical and Historical Study of the Doctrine of Final Punishment,Edward Fudge,"Fudge, Edward",,"=""0595143423""","=""9780595143429""",4,4.36,Backinprint.com,Paperback,504,2000,1982,2016/08/31,2016/08/31,2016-reads,2016-reads (#54),read,"A bit dated, but thorough, workmanlike and persuasive. ",,,1,0
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared","Tatjana Bižić, Gordana Vučićević","=""0739467352""","=""9780739467350""",4,4.04,W.W. Norton & Company,Paperback,498,2005,1997,,2016/06/28,2021-reads,2021-reads (#37),read,,,,1,0
14061955,"Siege and Storm (The Shadow and Bone Trilogy, #2)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,3.84,Henry Holt and Company,Hardcover,435,2013,2013,,2021/06/19,2021-reads,2021-reads (#36),read,,,,1,0
10194157,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",Leigh Bardugo,"Bardugo, Leigh",,"=""""","=""""",4,3.95,Henry Holt & Company,Hardcover,358,2012,2012,,2021/06/16,2021-reads,2021-reads (#35),read,,,,1,0
50937745,Redeeming Power: Understanding Authority and Abuse in the Church,Diane Langberg,"Langberg, Diane",,"=""1587434385""","=""9781587434389""",5,4.52,Brazos Press,Paperback,224,2020,2020,,2021/06/13,2021-reads,2021-reads (#34),read,,,,1,0
46178727,The Heap,Sean  Adams,"Adams, Sean",,"=""0062957732""","=""9780062957733""",3,3.42,William Morrow,Hardcover,320,2020,2020,,2021/06/07,2021-reads,2021-reads (#33),read,,,,1,0
53914972,The Windsor Knot,S.J.  Bennett,"Bennett, S.J.",,"=""0063050005""","=""9780063050006""",4,3.53,William Morrow,Hardcover,288,2021,2020,,2021/06/05,2021-reads,2021-reads (#32),read,,,,1,0
35519101,"Rogue Protocol (The Murderbot Diaries, #3)",Martha Wells,"Wells, Martha",,"=""1250191785""","=""9781250191786""",4,4.26,Tor.com,Hardcover,158,2018,2018,,2021/06/02,2021-reads,2021-reads (#31),read,,,,1,0
55359022,A Promised Land,Barack Obama,"Obama, Barack",,"=""1524763160""","=""9781524763169""",4,4.35,Crown Publishing Group,Hardcover,751,2020,2020,,2021/06/02,2021-reads,2021-reads (#30),read,,,,1,0
34460632,The New Copernicans: Understanding the Millennial Contribution to the Church,David John Seel Jr.,"Jr., David John Seel",,"=""0718098870""","=""9780718098872""",3,3.95,Thomas Nelson,Paperback,224,2018,,,2021/05/30,2021-reads,2021-reads (#29),read,,,,1,0
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter",,"=""0765312182""","=""9780765312181""",4,4.01,Tor Books,Hardcover,384,2006,2006,,2021/05/28,2021-reads,2021-reads (#28),read,,,,1,0
3011374,Native Americans and the Christian Right: The Gendered Politics of Unlikely Alliances,Andrea Lee Smith,"Smith, Andrea Lee",,"=""0822341638""","=""9780822341635""",3,3.76,Duke University Press Books,Paperback,400,2008,2008,,2021/05/27,2021-reads,2021-reads (#27),read,,,,1,0
52378564,Space Station Down,Ben Bova,"Bova, Ben",Doug Beason,"=""1250307430""","=""9781250307439""",3,3.35,Tor Books,Hardcover,352,2020,2020,,2021/05/09,2021-reads,2021-reads (#26),read,,,,1,0
17295504,Latina Evangélicas: A Theological Survey from the Margins,Loida I. Martell-Otero,"Martell-Otero, Loida I.","Zaida Maldonado Pérez, Elizabeth Conde-Frazier, Serene Jones","=""1608991369""","=""9781608991365""",5,4.30,Cascade Books,Paperback,163,2013,2013,,2021/05/08,2021-reads,2021-reads (#25),read,,,,1,0
32758901,"All Systems Red (The Murderbot Diaries, #1)",Martha Wells,"Wells, Martha",,"=""""","=""""",4,4.16,Tor.com,ebook,144,2017,2017,,2021/05/04,2021-reads,2021-reads (#24),read,,,,1,0
36223860,"Artificial Condition (The Murderbot Diaries, #2)",Martha Wells,"Wells, Martha",,"=""1250186927""","=""9781250186928""",4,4.27,Tor.com,Hardcover,158,2018,2018,,2021/05/03,2021-reads,2021-reads (#23),read,,,,1,0
544818,Ancient Near Eastern Thought and the Old Testament: Introducing the Conceptual World of the Hebrew Bible,John H. Walton,"Walton, John H.",,"=""0801027500""","=""9780801027505""",4,4.21,Baker Academic,Paperback,368,2012,2006,,2021/04/29,2021-reads,2021-reads (#22),read,,,,1,0
42261231,The Parade,Dave Eggers,"Eggers, Dave",,"=""0525655301""","=""9780525655305""",3,3.63,Knopf Publishing Group,Hardcover,179,2019,2019,,2021/04/25,2021-reads,2021-reads (#21),read,,,,1,0
54233271,The Making of Biblical Womanhood: How the Subjugation of Women Became Gospel Truth,Beth Allison Barr,"Barr, Beth Allison",,"=""1587434709""","=""9781587434709""",5,4.43,Brazos Press,Paperback,245,2021,2021,,2021/04/24,2021-reads,2021-reads (#20),read,,,,1,0
24552610,Death Comes for the Deconstructionist,Daniel Taylor,"Taylor, Daniel",,"=""1625649312""","=""9781625649317""",4,4.18,Wipf and Stock,Hardcover,199,2014,2014,,2021/04/23,,,read,,,,1,0
35988996,Joy Unspeakable: Contemplative Practices of the Black Church,Barbara A. Holmes,"Holmes, Barbara A.",,"=""150642161X""","=""9781506421612""",5,4.36,Fortress Press,Paperback,260,2017,2004,,2021/04/18,2021-reads,2021-reads (#19),read,,,,1,0
6918930,Confessions of a Public Speaker,Scott Berkun,"Berkun, Scott",,"=""0596801998""","=""9780596801991""",4,3.94,O'Reilly Media,Hardcover,240,2009,2009,,2021/04/10,2021-reads,2021-reads (#18),read,,,,1,0
52545499,"Native: Identity, Belonging, and Rediscovering God",Kaitlin B. Curtice,"Curtice, Kaitlin B.",,"=""1587434318""","=""9781587434310""",3,4.29,Brazos Press,Paperback,192,2020,2020,,2021/04/02,2021-reads,2021-reads (#17),read,,,,1,0
51542321,"The Other Half of Church: Christian Community, Brain Science, and Overcoming Spiritual Stagnation",Michel Hendricks,"Hendricks, Michel","Jim Wilder, E. James Wilder","=""0802419631""","=""9780802419637""",3,4.34,Moody Publishers,Paperback,240,2020,2020,,2021/03/27,2021-reads,2021-reads (#16),read,,,,1,0
34146782,My Grandmother's Hands: Racialized Trauma and the Mending of Our Bodies and Hearts,Resmaa Menakem,"Menakem, Resmaa",,"=""1942094477""","=""9781942094470""",4,4.43,Central Recovery Press,Paperback,300,2017,2017,,2021/03/21,2021-reads,2021-reads (#15),read,,,,1,0
19691,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,"Clancy, Tom",,"=""0425172902""","=""9780425172902""",4,4.10,Berkley Trade,Paperback,432,1999,1984,,2021/03/19,2021-reads,2021-reads (#14),read,,,,1,0
32889452,"The Visioneers: How a Group of Elite Scientists Pursued Space Colonies, Nanotechnologies, and a Limitless Future",W. Patrick McCray,"McCray, W. Patrick",,"=""0691176299""","=""9780691176291""",3,3.65,Princeton University Press,Paperback,368,2017,2012,2021/03/12,2021/03/12,2021-reads,2021-reads (#13),read,Only 8 years old and yet it feels quite dated. Technology moves fast. ,,,1,0
26151211,No Home Like Place: A Christian Theology of Place,Leonard Hjalmarson,"Hjalmarson, Leonard",,"=""0692393617""","=""9780692393611""",3,3.87,Urban Loft Publishers,Paperback,260,2015,2014,,2021/03/06,2021-reads,2021-reads (#12),read,,,,1,0
41114054,Queer Theology: Beyond Apologetics,Linn Marie Tonstad,"Tonstad, Linn Marie",,"=""1498218792""","=""9781498218795""",4,4.16,Cascade Books,Paperback,168,2018,,,2021/03/02,2021-reads,2021-reads (#11),read,,,,1,0
26370864,Womanist Midrash,Wilda C. Gafney,"Gafney, Wilda C.",,"=""066423903X""","=""9780664239039""",5,4.64,Westminster John Knox Press,Paperback,340,2017,2015,,2021/02/22,2021-reads,2021-reads (#10),read,,,,1,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",4,4.15,Warner Books,Paperback,248,1997,1987,,2021/02/07,2021-reads,2021-reads (#9),read,,,,1,0
72382,A History of Narrative Film,David A. Cook,"Cook, David A.",,"=""0393968197""","=""9780393968194""",4,4.10,W. W. Norton & Company,Paperback,1087,1996,1981,,2021/02/06,2021-reads,2021-reads (#8),read,,,,1,0
1492632,"Aircraft Safety: Accident Investigations, Analyses, & Applications",Shari Stamford Krause,"Krause, Shari Stamford",,"=""0071409742""","=""9780071409742""",4,4.20,McGraw-Hill Companies,Paperback,483,2003,1996,,2021/01/26,2021-reads,2021-reads (#7),read,,,,1,0
